season,match_name,home_team,away_team,bowling_team,venue,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs
2013,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Amit Mishra,4,0,42,0,10.5,7,4,2,2,0
2013,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Ashish Reddy,1,0,12,0,12,2,1,1,0,0
2013,RCB v SRH,RCB,SRH,SRH,"M.Chinnaswamy Stadium, Bengaluru",Cameron White,1,0,14,1,14,1,1,1,0,0
2013,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Irfan Pathan,4,1,37,1,9.25,10,4,2,0,0
2013,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Ashish Nehra,4,0,49,2,12.25,6,3,4,0,0
2013,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Morne Morkel,4,0,43,1,10.75,9,7,1,0,1
2013,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Umesh Yadav,3,0,28,0,9.33,8,3,1,3,0
2013,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Shahbaz Nadeem,3,0,26,0,8.66,3,2,1,0,0
2013,MI v DC,MI,DC,DC,"Wankhede Stadium, Mumbai",Jeevan Mendis,2,0,20,0,10,3,2,1,0,0
2013,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Harbhajan Singh,4,0,25,1,6.25,8,1,1,0,0
2013,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Lasith Malinga,4,0,20,1,5,13,3,0,0,0
2013,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Mitchell Johnson,4,0,49,2,12.25,8,8,1,1,0
2013,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Pragyan Ojha,4,0,34,2,8.5,6,1,1,1,0
2013,MI v DC,MI,DC,MI,"Wankhede Stadium, Mumbai",Kieron Pollard,4,0,35,2,8.75,7,2,2,2,0
2013,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Dirk Nannes,3.5,0,17,2,4.43,14,2,0,0,0
2013,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ankit Rajpoot,1,0,10,0,10,2,2,0,0,0
2013,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chris Morris,4,0,27,2,6.75,11,4,0,0,0
2013,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravindra Jadeja,4,0,29,1,7.25,7,3,0,0,0
2013,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Dwayne Bravo,4,0,27,3,6.75,11,2,1,2,0
2013,KXIP v CSK,KXIP,CSK,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ravichandran Ashwin,3,0,22,1,7.33,5,2,0,0,0
2013,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Praveen Kumar,2.2,0,18,0,7.71,8,2,1,1,0
2013,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Ryan Harris,4,0,30,0,7.5,10,5,0,0,0
2013,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Azhar Mahmood,4,0,34,0,8.5,6,2,1,1,0
2013,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Parvinder Awana,2,0,20,0,10,3,3,0,0,0
2013,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Piyush Chawla,4,0,21,0,5.25,7,1,0,0,0
2013,KXIP v CSK,KXIP,CSK,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rajagopal Sathish,1,0,15,0,15,1,1,1,0,0
2013,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Moises Henriques,4,0,24,2,6,11,3,0,1,0
2013,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",RP Singh,4,0,27,3,6.75,10,3,0,1,0
2013,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Jaydev Unadkat,4,0,34,0,8.5,8,2,2,0,0
2013,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Muttiah Muralitharan,4,0,30,0,7.5,8,4,0,0,1
2013,RCB v KKR,RCB,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",Vinay Kumar,4,0,36,2,9,9,5,0,0,0
2013,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Ryan McLaren,3,0,34,1,11.33,10,3,3,2,0
2013,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Jacques Kallis,4,1,30,0,7.5,14,2,2,1,1
2013,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Sunil Narine,4,0,17,0,4.25,13,2,0,0,0
2013,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Lakshmipathy Balaji,3.3,0,33,1,9.42,11,2,3,2,0
2013,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Pradeep Sangwan,2,0,34,0,17,3,2,3,1,1
2013,RCB v KKR,RCB,KKR,KKR,"M.Chinnaswamy Stadium, Bengaluru",Rajat Bhatia,1,0,10,0,10,2,0,1,1,0
2013,PWI v RR,PWI,RR,PWI,"Maharashtra Cricket Association Stadium, Pune",Bhuvneshwar Kumar,4,0,41,1,10.25,10,6,1,1,1
2013,PWI v RR,PWI,RR,PWI,"Maharashtra Cricket Association Stadium, Pune",Ashok Dinda,3,0,21,0,7,7,3,0,0,0
2013,PWI v RR,PWI,RR,PWI,"Maharashtra Cricket Association Stadium, Pune",Angelo Mathews,4,0,27,0,6.75,8,3,0,0,0
2013,PWI v RR,PWI,RR,PWI,"Maharashtra Cricket Association Stadium, Pune",Rahul Sharma,4,0,16,2,4,10,0,0,0,0
2013,PWI v RR,PWI,RR,PWI,"Maharashtra Cricket Association Stadium, Pune",Yuvraj Singh,4,0,27,2,6.75,7,3,0,1,0
2013,PWI v RR,PWI,RR,PWI,"Maharashtra Cricket Association Stadium, Pune",Mitchell Marsh,1,0,10,0,10,2,2,0,0,0
2013,PWI v RR,PWI,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Harmeet Singh,4,0,34,1,8.5,12,3,2,1,0
2013,PWI v RR,PWI,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Sreesanth,2.4,0,38,0,14.25,7,2,4,0,1
2013,PWI v RR,PWI,RR,RR,"Maharashtra Cricket Association Stadium, Pune",James Faulkner,4,0,17,2,4.25,14,2,0,1,0
2013,PWI v RR,PWI,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Kevon Cooper,4,0,26,0,6.5,9,2,1,0,0
2013,PWI v RR,PWI,RR,RR,"Maharashtra Cricket Association Stadium, Pune",Siddharth Trivedi,4,0,31,0,7.75,7,2,1,1,0
2013,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Dale Steyn,4,1,11,2,2.75,17,1,0,1,0
2013,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Ishant Sharma,4,0,35,2,8.75,11,2,2,2,1
2013,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Thisara Perera,4,0,31,2,7.75,7,3,1,0,0
2013,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Anand Rajan,4,0,20,1,5,11,1,0,1,0
2013,DC v SRH,DC,SRH,SRH,"Arun Jaitley Stadium, Delhi",Amit Mishra,4,0,15,1,3.75,10,0,0,0,0
2013,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Irfan Pathan,3.2,0,19,1,5.7,11,2,0,1,0
2013,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Siddarth Kaul,2,1,8,0,4,10,2,0,0,0
2013,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Morne Morkel,4,0,27,2,6.75,9,2,0,0,1
2013,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Umesh Yadav,3,0,32,0,10.66,5,6,0,0,0
2013,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Johan Botha,3,0,11,1,3.66,10,1,0,0,0
2013,DC v SRH,DC,SRH,DC,"Arun Jaitley Stadium, Delhi",Shahbaz Nadeem,4,0,17,2,4.25,12,0,1,0,0
2013,MI v PWI,MI,PWI,PWI,"Wankhede Stadium, Mumbai",Aaron Finch,2,0,11,1,5.5,5,1,0,0,0
2013,MI v PWI,MI,PWI,PWI,"Wankhede Stadium, Mumbai",Bhuvneshwar Kumar,2,0,16,0,8,5,3,0,0,0
2013,MI v PWI,MI,PWI,PWI,"Wankhede Stadium, Mumbai",Ashok Dinda,4,0,63,0,15.75,4,5,4,1,1
2013,MI v PWI,MI,PWI,PWI,"Wankhede Stadium, Mumbai",Rahul Sharma,4,0,27,0,6.75,11,3,1,0,0
2013,MI v PWI,MI,PWI,PWI,"Wankhede Stadium, Mumbai",Angelo Mathews,4,0,29,0,7.25,6,1,1,0,0
2013,MI v PWI,MI,PWI,PWI,"Wankhede Stadium, Mumbai",Yuvraj Singh,2,0,13,1,6.5,5,2,0,0,0
2013,MI v PWI,MI,PWI,PWI,"Wankhede Stadium, Mumbai",Mitchell Marsh,2,0,24,1,12,5,2,2,1,0
2013,MI v PWI,MI,PWI,MI,"Wankhede Stadium, Mumbai",Mitchell Johnson,4,0,33,3,8.25,12,5,1,1,0
2013,MI v PWI,MI,PWI,MI,"Wankhede Stadium, Mumbai",Pragyan Ojha,2,0,20,1,10,4,1,1,2,0
2013,MI v PWI,MI,PWI,MI,"Wankhede Stadium, Mumbai",Harbhajan Singh,3,0,20,1,6.66,9,2,1,0,0
2013,MI v PWI,MI,PWI,MI,"Wankhede Stadium, Mumbai",Lasith Malinga,4,0,22,1,5.5,9,2,0,0,0
2013,MI v PWI,MI,PWI,MI,"Wankhede Stadium, Mumbai",Rishi Dhawan,4,0,27,0,6.75,8,1,1,0,0
2013,MI v PWI,MI,PWI,MI,"Wankhede Stadium, Mumbai",Kieron Pollard,3,0,19,1,6.33,8,0,1,1,0
2013,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Dirk Nannes,4,0,31,1,7.75,13,4,0,1,1
2013,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chris Morris,4,0,40,3,10,10,3,2,0,0
2013,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Mohit Sharma,2,0,13,0,6.5,5,2,0,0,0
2013,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravichandran Ashwin,4,0,28,1,7,7,1,1,1,0
2013,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravindra Jadeja,2,0,20,0,10,1,1,1,0,0
2013,CSK v RCB,CSK,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Dwayne Bravo,4,0,32,1,8,7,2,0,4,0
2013,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Ravi Rampaul,4,0,31,3,7.75,12,1,2,2,0
2013,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",RP Singh,3.5,0,41,0,10.69,6,2,2,0,2
2013,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Vinay Kumar,4,0,36,1,9,7,4,0,1,0
2013,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Daniel Christian,2,0,13,0,6.5,6,2,0,0,1
2013,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Murali Kartik,3,0,29,0,9.66,2,3,0,0,0
2013,CSK v RCB,CSK,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Jamaluddin Syed Mohammad,3,0,15,2,5,7,1,0,1,0
2013,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Dale Steyn,4,0,29,0,7.25,10,2,1,1,0
2013,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Hanuma Vihari,1,0,14,0,14,2,3,0,0,0
2013,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Ishant Sharma,4,0,33,0,8.25,9,5,0,1,0
2013,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Thisara Perera,4,0,44,0,11,6,6,1,2,0
2013,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Amit Mishra,3,0,28,0,9.33,7,4,1,0,0
2013,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Karn Sharma,2,0,13,1,6.5,5,0,1,0,0
2013,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Ashish Reddy,2,0,15,1,7.5,4,2,0,0,0
2013,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Lakshmipathy Balaji,4,0,30,0,7.5,7,2,1,0,0
2013,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Sachithra Senanayake,4,0,18,1,4.5,8,0,0,1,0
2013,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Sunil Narine,4,0,31,1,7.75,6,2,1,0,0
2013,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Jacques Kallis,4,0,13,3,3.25,15,1,0,1,0
2013,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Rajat Bhatia,4,0,33,2,8.25,6,2,1,1,0
2013,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Ajit  Chandila,3,0,14,0,4.66,12,1,1,0,0
2013,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Sreesanth,4,1,20,2,5,14,2,0,1,1
2013,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Kevon Cooper,3,0,33,2,11,7,3,1,1,0
2013,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",James Faulkner,3.5,0,30,2,7.82,9,5,0,0,0
2013,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Siddharth Trivedi,4,0,21,2,5.25,9,1,0,0,0
2013,RR v KXIP,RR,KXIP,RR,"Sawai Mansingh Stadium, Jaipur",Stuart Binny,1,0,4,0,4,2,0,0,0,0
2013,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Praveen Kumar,4,1,10,2,2.5,18,1,0,1,0
2013,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Ryan Harris,4,0,30,0,7.5,14,6,0,2,0
2013,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Parvinder Awana,4,0,35,1,8.75,10,7,0,0,0
2013,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Azhar Mahmood,4,0,23,0,5.75,9,2,0,0,0
2013,RR v KXIP,RR,KXIP,KXIP,"Sawai Mansingh Stadium, Jaipur",Piyush Chawla,3.2,0,22,1,6.6,5,1,0,0,0
2013,CSK v PWI,CSK,PWI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Dirk Nannes,4,0,42,0,10.5,8,6,1,1,0
2013,CSK v PWI,CSK,PWI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravindra Jadeja,4,0,27,1,6.75,11,3,1,0,0
2013,CSK v PWI,CSK,PWI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Ravichandran Ashwin,4,0,24,0,6,8,1,1,0,0
2013,CSK v PWI,CSK,PWI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chris Morris,4,0,25,2,6.25,12,2,1,0,0
2013,CSK v PWI,CSK,PWI,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Dwayne Bravo,4,0,35,2,8.75,8,4,1,1,0
2013,CSK v PWI,CSK,PWI,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",Bhuvneshwar Kumar,4,1,12,2,3,15,0,0,1,0
2013,CSK v PWI,CSK,PWI,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",Ashok Dinda,4,0,34,2,8.5,7,5,0,0,0
2013,CSK v PWI,CSK,PWI,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",Mitchell Marsh,4,0,35,2,8.75,7,2,2,1,0
2013,CSK v PWI,CSK,PWI,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",Abhishek Nayar,3,0,21,1,7,6,2,0,0,0
2013,CSK v PWI,CSK,PWI,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",Aaron Finch,1,0,9,0,9,0,1,0,0,0
2013,CSK v PWI,CSK,PWI,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",Rahul Sharma,4,0,24,1,6,9,0,1,0,0
2013,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lakshmipathy Balaji,4,0,39,1,9.75,10,5,1,2,0
2013,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Jacques Kallis,4,0,24,3,6,9,3,0,0,0
2013,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Sachithra Senanayake,4,0,28,2,7,8,3,0,0,0
2013,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Sunil Narine,4,0,33,3,8.25,12,3,2,1,0
2013,KXIP v KKR,KXIP,KKR,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Rajat Bhatia,4,0,30,0,7.5,3,2,0,0,0
2013,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Praveen Kumar,4,0,26,2,6.5,13,4,0,2,0
2013,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Azhar Mahmood,4,0,21,3,5.25,12,2,0,1,0
2013,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Manpreet Gony,4,0,18,1,4.5,15,2,0,2,0
2013,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",David Hussey,1,0,14,0,14,1,3,0,0,0
2013,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Parvinder Awana,4,0,39,2,9.75,7,3,2,0,0
2013,KXIP v KKR,KXIP,KKR,KXIP,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Piyush Chawla,3,0,28,0,9.33,1,3,0,0,0
2013,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Ravi Rampaul,4,1,28,0,7,12,2,1,0,1
2013,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",RP Singh,4,0,48,0,12,4,6,1,1,0
2013,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Jaydev Unadkat,4,0,24,2,6,12,3,0,2,0
2013,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Vinay Kumar,4,0,21,1,5.25,12,2,0,0,0
2013,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Andrew McDonald,2,0,17,1,8.5,4,3,0,0,0
2013,RCB v DC,RCB,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",Jamaluddin Syed Mohammad,2,0,13,0,6.5,3,1,0,0,0
2013,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Ashish Nehra,4,0,31,1,7.75,12,4,1,1,0
2013,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Morne Morkel,4,0,32,1,8,10,1,2,1,0
2013,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Irfan Pathan,4,0,39,0,9.75,6,4,1,0,0
2013,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Umesh Yadav,4,0,22,2,5.5,9,1,0,0,0
2013,RCB v DC,RCB,DC,DC,"M.Chinnaswamy Stadium, Bengaluru",Shahbaz Nadeem,4,0,26,1,6.5,11,2,1,0,0
2013,PWI v SRH,PWI,SRH,PWI,"Maharashtra Cricket Association Stadium, Pune",Bhuvneshwar Kumar,4,0,18,3,4.5,16,2,0,2,0
2013,PWI v SRH,PWI,SRH,PWI,"Maharashtra Cricket Association Stadium, Pune",Ashok Dinda,4,0,25,1,6.25,11,3,0,2,0
2013,PWI v SRH,PWI,SRH,PWI,"Maharashtra Cricket Association Stadium, Pune",Angelo Mathews,4,0,29,0,7.25,5,1,1,0,0
2013,PWI v SRH,PWI,SRH,PWI,"Maharashtra Cricket Association Stadium, Pune",Rahul Sharma,4,0,21,2,5.25,12,1,1,0,0
2013,PWI v SRH,PWI,SRH,PWI,"Maharashtra Cricket Association Stadium, Pune",Mitchell Marsh,4,0,26,1,6.5,6,2,0,1,0
2013,PWI v SRH,PWI,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Ishant Sharma,4,0,22,1,5.5,13,3,0,0,0
2013,PWI v SRH,PWI,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Dale Steyn,4,0,34,1,8.5,10,5,0,0,0
2013,PWI v SRH,PWI,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Thisara Perera,4,0,20,3,5,13,2,0,0,0
2013,PWI v SRH,PWI,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Amit Mishra,4,0,19,4,4.75,10,0,1,0,0
2013,PWI v SRH,PWI,SRH,SRH,"Maharashtra Cricket Association Stadium, Pune",Karn Sharma,3,0,13,1,4.33,8,1,0,0,0
2013,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Mitchell Johnson,4,0,41,0,10.25,8,5,1,2,0
2013,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Lasith Malinga,4,0,30,0,7.5,11,5,0,0,0
2013,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Rishi Dhawan,2,0,20,0,10,6,1,1,1,2
2013,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Pragyan Ojha,4,0,31,0,7.75,5,2,1,0,0
2013,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Kieron Pollard,2,0,24,1,12,5,3,1,2,0
2013,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Harbhajan Singh,4,0,26,1,6.5,7,1,1,1,0
2013,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Ajit  Chandila,2,0,6,2,3,6,0,0,0,0
2013,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Ankeet Chavan,3,0,10,0,3.33,12,1,0,1,0
2013,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",James Faulkner,3.2,1,16,3,4.8,12,2,0,1,0
2013,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Siddharth Trivedi,4,1,17,1,4.25,15,2,0,0,0
2013,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Stuart Binny,3,0,14,2,4.66,8,1,0,0,0
2013,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Kevon Cooper,3,0,25,1,8.33,3,2,0,1,0
2013,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Shahbaz Nadeem,3,0,22,0,7.33,5,0,1,1,0
2013,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Irfan Pathan,4,0,30,1,7.5,10,5,0,0,0
2013,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Morne Morkel,4,0,42,1,10.5,8,6,1,1,0
2013,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Umesh Yadav,4,0,33,1,8.25,10,5,0,1,0
2013,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Virender Sehwag,1,0,9,0,9,0,1,0,0,0
2013,DC v CSK,DC,CSK,DC,"Arun Jaitley Stadium, Delhi",Ajit Agarkar,4,0,29,0,7.25,9,2,1,2,0
2013,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Albie Morkel,3,0,13,1,4.33,11,0,1,1,0
2013,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Mohit Sharma,3,0,10,3,3.33,11,0,0,2,0
2013,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Chris Morris,2,0,13,1,6.5,8,2,0,1,0
2013,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Dwayne Bravo,1.3,0,8,1,5.33,4,1,0,0,0
2013,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Ravindra Jadeja,4,0,21,1,5.25,8,1,0,0,0
2013,DC v CSK,DC,CSK,CSK,"Arun Jaitley Stadium, Delhi",Ravichandran Ashwin,4,0,18,2,4.5,11,1,0,0,0
2013,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hanuma Vihari,1,0,2,0,2,4,0,0,0,0
2013,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Dale Steyn,4,0,14,1,3.5,14,1,0,0,0
2013,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Ishant Sharma,4,0,29,2,7.25,10,2,1,2,0
2013,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Thisara Perera,4,0,25,0,6.25,10,3,0,0,0
2013,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Karn Sharma,3,0,19,2,6.33,10,0,2,0,0
2013,SRH v KXIP,SRH,KXIP,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Amit Mishra,4,0,29,2,7.25,9,3,1,0,0
2013,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Praveen Kumar,3,1,12,1,4,11,0,0,0,0
2013,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Dimitri Mascarenhas,4,0,25,0,6.25,7,2,0,0,0
2013,SRH v KXIP,SRH,KXIP,KXIP,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Azhar Mahmood,3.5,0,36,1,9.39,7,1,3,1,0
